,0
0,0.9041985283508873
1,0.8822199778771702
2,0.8064733323714711
3,0.8064733323714711
4,0.8064733323714711
5,0.8064733323714711
6,0.8064733323714711
7,0.8064733323714711
8,0.8064733323714711
9,0.8064733323714711
10,0.8064733323714711
11,0.8955898619727793
12,0.8876064060020199
13,0.8298946760929159
14,0.8064733323714711
15,0.8064733323714711
16,0.8064733323714711
17,0.8064733323714711
18,0.8064733323714711
19,0.8064733323714711
20,0.8064733323714711
21,0.8064733323714711
22,0.891550040879142
23,0.8975135863030828
24,0.8708700043283798
25,0.8716875871687587
26,0.826383879190112
27,0.8064733323714711
28,0.8064733323714711
29,0.8064733323714711
30,0.8064733323714711
31,0.8064733323714711
32,0.8064733323714711
33,0.891550040879142
34,0.891550040879142
35,0.8915019477708844
36,0.8708700043283798
37,0.8716875871687587
38,0.8298946760929159
39,0.8064733323714711
40,0.8064733323714711
41,0.8064733323714711
42,0.8064733323714711
43,0.8064733323714711
44,0.891550040879142
45,0.891550040879142
46,0.8984754484682345
47,0.8940027894002789
48,0.8708700043283798
49,0.8616842206511807
50,0.8616842206511807
51,0.8064733323714711
52,0.8064733323714711
53,0.8064733323714711
54,0.8064733323714711
55,0.891550040879142
56,0.891550040879142
57,0.891550040879142
58,0.8975135863030828
59,0.8921271581782331
60,0.8708700043283798
61,0.8740922425816381
62,0.826383879190112
63,0.8064733323714711
64,0.8064733323714711
65,0.8064733323714711
66,0.891550040879142
67,0.891550040879142
68,0.891550040879142
69,0.8975135863030828
70,0.8921271581782331
71,0.8763526186697447
72,0.8708700043283798
73,0.8616842206511807
74,0.8064733323714711
75,0.8064733323714711
76,0.8064733323714711
77,0.891550040879142
78,0.891550040879142
79,0.891550040879142
80,0.891550040879142
81,0.891550040879142
82,0.8984754484682345
83,0.8921271581782331
84,0.8708700043283798
85,0.8616842206511807
86,0.8064733323714711
87,0.8064733323714711
88,0.891550040879142
89,0.891550040879142
90,0.891550040879142
91,0.891550040879142
92,0.891550040879142
93,0.891550040879142
94,0.891550040879142
95,0.8921271581782331
96,0.8708700043283798
97,0.8616842206511807
98,0.8064733323714711
99,0.891550040879142
100,0.891550040879142
101,0.891550040879142
102,0.891550040879142
103,0.891550040879142
104,0.891550040879142
105,0.891550040879142
106,0.891550040879142
107,0.8921271581782331
108,0.8708700043283798
109,0.8616842206511807
110,0.891550040879142
111,0.891550040879142
112,0.891550040879142
113,0.891550040879142
114,0.891550040879142
115,0.891550040879142
116,0.891550040879142
117,0.891550040879142
118,0.891550040879142
119,0.8921271581782331
120,0.8708700043283798
