,0
0,0.35781272543644493
1,0.32568652912037704
2,0.24234117250997933
3,0.24234117250997933
4,0.24234117250997933
5,0.24234117250997933
6,0.24234117250997933
7,0.24234117250997933
8,0.24234117250997933
9,0.24234117250997933
10,0.24234117250997933
11,0.5951522146876352
12,0.3911412494589525
13,0.2579233395854374
14,0.24234117250997933
15,0.24234117250997933
16,0.24234117250997933
17,0.24234117250997933
18,0.24234117250997933
19,0.24234117250997933
20,0.24234117250997933
21,0.24234117250997933
22,0.6002500841629395
23,0.604145625931804
24,0.3926802289231953
25,0.34155725484538063
26,0.2822584523637763
27,0.24234117250997933
28,0.24234117250997933
29,0.24234117250997933
30,0.24234117250997933
31,0.24234117250997933
32,0.24234117250997933
33,0.6002500841629395
34,0.6002500841629395
35,0.5793776751791468
36,0.3926802289231953
37,0.34155725484538063
38,0.2579233395854374
39,0.24234117250997933
40,0.24234117250997933
41,0.24234117250997933
42,0.24234117250997933
43,0.24234117250997933
44,0.6002500841629395
45,0.6002500841629395
46,0.5981339873996057
47,0.5747607367864185
48,0.3926802289231953
49,0.3323714711681816
50,0.3323714711681816
51,0.24234117250997933
52,0.24234117250997933
53,0.24234117250997933
54,0.24234117250997933
55,0.6002500841629395
56,0.6002500841629395
57,0.6002500841629395
58,0.604145625931804
59,0.5810128408599048
60,0.3926802289231953
61,0.3764728514403886
62,0.2822584523637763
63,0.24234117250997933
64,0.24234117250997933
65,0.24234117250997933
66,0.6002500841629395
67,0.6002500841629395
68,0.6002500841629395
69,0.604145625931804
70,0.5810128408599048
71,0.4266820564613091
72,0.3926802289231953
73,0.3323714711681816
74,0.24234117250997933
75,0.24234117250997933
76,0.24234117250997933
77,0.6002500841629395
78,0.6002500841629395
79,0.6002500841629395
80,0.6002500841629395
81,0.6002500841629395
82,0.5981339873996057
83,0.5810128408599048
84,0.3926802289231953
85,0.3323714711681816
86,0.24234117250997933
87,0.24234117250997933
88,0.6002500841629395
89,0.6002500841629395
90,0.6002500841629395
91,0.6002500841629395
92,0.6002500841629395
93,0.6002500841629395
94,0.6002500841629395
95,0.5810128408599048
96,0.3926802289231953
97,0.3323714711681816
98,0.24234117250997933
99,0.6002500841629395
100,0.6002500841629395
101,0.6002500841629395
102,0.6002500841629395
103,0.6002500841629395
104,0.6002500841629395
105,0.6002500841629395
106,0.6002500841629395
107,0.5810128408599048
108,0.3926802289231953
109,0.3323714711681816
110,0.6002500841629395
111,0.6002500841629395
112,0.6002500841629395
113,0.6002500841629395
114,0.6002500841629395
115,0.6002500841629395
116,0.6002500841629395
117,0.6002500841629395
118,0.6002500841629395
119,0.5810128408599048
120,0.3926802289231953
