,0
0,0.5707154742096506
1,0.5707154742096506
2,0.5790349417637272
3,0.562396006655574
4,0.562396006655574
5,0.5757071547420965
6,0.5873544093178037
7,0.5790349417637272
8,0.5790349417637272
9,0.5790349417637272
10,0.6089850249584027
11,0.6089850249584027
12,0.6089850249584027
13,0.6089850249584027
14,0.6089850249584027
15,0.6123128119800333
16,0.6123128119800333
17,0.6189683860232945
18,0.6189683860232945
19,0.6189683860232945
20,0.6555740432612313
21,0.6555740432612313
22,0.6555740432612313
23,0.6555740432612313
24,0.6555740432612313
25,0.6555740432612313
26,0.6439267886855241
27,0.6439267886855241
28,0.6289517470881864
29,0.6289517470881864
30,0.64891846921797
31,0.64891846921797
32,0.64891846921797
33,0.64891846921797
34,0.64891846921797
35,0.64891846921797
36,0.6605657237936772
37,0.6605657237936772
38,0.6589018302828619
39,0.6589018302828619
40,0.6672212978369384
41,0.6672212978369384
42,0.6672212978369384
43,0.6672212978369384
44,0.64891846921797
45,0.64891846921797
46,0.64891846921797
47,0.64891846921797
48,0.64891846921797
49,0.64891846921797
50,0.670549084858569
51,0.670549084858569
52,0.6672212978369384
53,0.6688851913477537
54,0.6672212978369384
55,0.6672212978369384
56,0.6672212978369384
57,0.6672212978369384
58,0.6672212978369384
59,0.6672212978369384
60,0.6589018302828619
61,0.6589018302828619
62,0.6589018302828619
63,0.6589018302828619
64,0.6589018302828619
65,0.6589018302828619
66,0.6672212978369384
67,0.6672212978369384
68,0.6672212978369384
69,0.6672212978369384
70,0.64891846921797
71,0.64891846921797
72,0.64891846921797
73,0.6589018302828619
74,0.6589018302828619
75,0.6589018302828619
76,0.6589018302828619
77,0.6589018302828619
78,0.6589018302828619
79,0.6589018302828619
80,0.64891846921797
81,0.64891846921797
82,0.64891846921797
83,0.64891846921797
84,0.64891846921797
85,0.64891846921797
86,0.6589018302828619
87,0.6738768718801996
88,0.6589018302828619
89,0.6589018302828619
90,0.6522462562396006
91,0.6522462562396006
92,0.6522462562396006
93,0.6738768718801996
94,0.6738768718801996
95,0.6738768718801996
96,0.6738768718801996
97,0.6738768718801996
98,0.6738768718801996
99,0.6738768718801996
