,0
0,0.08797019113691162
1,0.3557008468364947
2,0.5677971777675563
3,0.688942294818198
4,0.7380372646330093
5,0.7576904110675979
6,0.8170050547193336
7,0.854530041350552
8,0.8437835035424823
9,0.8971912760522261
10,0.9001843376476816
11,0.9036124306397505
12,0.9061908472269623
13,0.9090896298928128
14,0.9150184748869009
15,0.9146000068093766
16,0.9217910740884758
17,0.9221467294501694
18,0.9187771867168828
19,0.9166700567235103
20,0.9166078774871063
21,0.920048375417112
22,0.9200835432985109
23,0.9213185453735634
24,0.925539454599876
25,0.9247058737413969
26,0.936107592080442
27,0.9343745302025102
28,0.9319018321145558
29,0.9458192014473755
30,0.9491929484433824
31,0.952578882554676
32,0.9487511723219544
33,0.9542388432328578
34,0.9499941051738522
35,0.9512641218755871
36,0.9504191145570388
37,0.953399805281534
38,0.95765602942913
39,0.9589237149471963
40,0.9589304863768301
41,0.9576567275287212
42,0.9589360176143261
43,0.9597782892229485
44,0.9584928722300979
45,0.9601941155158397
46,0.9610512636713643
47,0.9635953529735016
