,0
0,0.15474209650582363
1,0.22129783693843594
2,0.26455906821963393
3,0.3178036605657238
4,0.33111480865224624
5,0.34941763727121466
6,0.3876871880199667
7,0.3876871880199667
8,0.40099833610648916
9,0.39933444259567386
10,0.41098169717138106
11,0.40931780366056575
12,0.40765391014975044
13,0.39434276206322794
14,0.39600665557404324
15,0.4226289517470882
16,0.40765391014975044
17,0.4193011647254576
18,0.43427620632279534
19,0.4209650582362729
20,0.4209650582362729
21,0.4276206322795341
22,0.41264559068219636
23,0.41430948419301167
24,0.4475873544093178
25,0.46589018302828616
26,0.454242928452579
27,0.4459234608985025
28,0.4875207986688852
29,0.47753743760399336
30,0.4891846921797005
31,0.4908485856905158
32,0.49750415973377704
33,0.5124792013311148
34,0.5058236272878536
35,0.5307820299500832
36,0.5457570715474209
37,0.5457570715474209
38,0.5457570715474209
39,0.540765391014975
40,0.5207986688851913
41,0.5440931780366056
42,0.5391014975041597
43,0.5507487520798668
44,0.5424292845257903
45,0.5357737104825291
46,0.5341098169717138
47,0.5490848585690515
