,0
0,0.007961092401735259
1,0.039107812230949945
2,0.051829539772731636
3,0.0543314372684045
4,0.05467639290208781
5,0.06568283017316423
6,0.0986758743257149
7,0.16311181396585317
8,0.17036612942477702
9,0.18475887844914907
10,0.17456819273105328
11,0.18996238951668343
12,0.24179705812454488
13,0.24848375009510437
14,0.2576809170541138
15,0.28499361186777206
16,0.34090411706331225
17,0.363909770703549
18,0.4364390581086709
19,0.49210320346377534
20,0.5198012876071554
21,0.5298769933432761
22,0.5453713429078313
23,0.5577365183450833
24,0.5624604059817654
25,0.5755809771806129
26,0.6054215676617722
27,0.6109450484864746
28,0.622861003889239
29,0.6244870144713524
30,0.6377797692249483
31,0.6434768301782775
32,0.6460686418429359
33,0.6501302377706516
34,0.6536571032273978
35,0.6608660078294873
36,0.6762633300035641
37,0.6883930913106824
38,0.6949501481107797
39,0.699981974077001
40,0.7034068979085693
41,0.7039363891837291
42,0.7052805949291845
43,0.716285576846845
