,0
0,0.5773096715240706
1,0.6090511229740778
2,0.6121771750108209
3,0.6120328956860482
4,0.6182849997595344
5,0.6282402731688549
6,0.6508440340499206
7,0.7185110373683451
8,0.611359592170442
9,0.7277930072620593
10,0.7290434280767566
11,0.7369787909392584
12,0.7352955321502429
13,0.739816284326456
14,0.744817967585245
15,0.6825854854999278
16,0.7283220314528928
17,0.7351993459337277
18,0.7985379695089694
19,0.8263357860818544
20,0.8392247390948877
21,0.8553840234694369
22,0.8648102726879239
23,0.8706776318953494
24,0.8722166113595922
25,0.8737555908238349
26,0.8832780262588371
27,0.8842398884239888
28,0.8875583128937623
29,0.8877987784350503
30,0.8928485548020969
31,0.8993892175251287
32,0.9020343384792959
33,0.9027076419949022
34,0.9040061559178569
35,0.9093444909344491
36,0.9166546433896022
37,0.921800605973164
38,0.9293512239696051
39,0.9303611792430144
40,0.935410955610061
41,0.9359399798008945
42,0.9358918866926369
43,0.9394507767036984
