,0
0,0.049728273938344635
1,0.05578800557880056
2,0.07391910739191074
3,0.07709325253691146
4,0.08175828403789737
5,0.06300197181743857
6,0.08700043283797432
7,0.10902707641994902
8,0.11157601115760112
9,0.13571875150290963
10,0.14567402491223008
11,0.15731255711056605
12,0.17318328283556966
13,0.17457798297503968
14,0.17573221757322174
15,0.1893425672101188
16,0.24186024142740345
17,0.2546530082239215
18,0.2965901986245371
19,0.3515125282547011
20,0.3565142115134901
21,0.36069831193190016
22,0.3757033617082672
23,0.3901793872938008
24,0.39393064973789255
25,0.40595392680228926
26,0.43000048093108256
27,0.43476169864858366
28,0.4487567931515414
29,0.45207521762131486
30,0.4677535709132881
31,0.47092771605828887
32,0.47520800269321406
33,0.47876689270427547
34,0.48213341028230655
35,0.49131919395950563
36,0.5118068580772376
37,0.5257538594719376
38,0.5319097773289088
39,0.5388351849180012
40,0.5442697061511086
41,0.5452315683162603
42,0.548405713461261
43,0.5561006107824749
