,0
0,0.023902274804020584
1,0.037368345116144855
2,0.053527629490693986
3,0.05227720867599673
4,0.08844322608570192
5,0.11349973548790458
6,0.11027749723464628
7,0.13278507189919683
8,0.1499062184388977
9,0.14581830423700284
10,0.16919155485018997
11,0.16385321983359785
12,0.16635406146299236
13,0.1654402924060982
14,0.16467080267397682
15,0.16712355119511374
16,0.16486317510700715
17,0.1853027461164815
18,0.18419660462655701
19,0.18876544991102776
