,0
0,0.03332852402250758
1,0.04458231135478286
2,0.059202616265089214
3,0.10123599288221997
4,0.09911989611888616
5,0.1275429230991199
6,0.139518107055259
7,0.16361275429230993
8,0.15178184966094357
9,0.19920165440292406
10,0.18049343529072284
11,0.20925311402875968
12,0.22185350839224738
13,0.22570095705285434
14,0.22632616746020295
15,0.22267109123262638
16,0.28894339441158085
17,0.3043331890540086
18,0.34410618958303274
19,0.3947482325782715
20,0.4154282691290338
21,0.42302698023373253
22,0.4325013225604771
23,0.4444765065166162
24,0.4483239551772231
25,0.4616457461645746
26,0.4949261770788246
27,0.4986774395229164
28,0.5102678786129947
29,0.5105564372625403
30,0.5224835281104218
31,0.5307074496224691
32,0.5348915500408792
33,0.5396527677583802
34,0.5409993747895927
35,0.54782859616217
36,0.5699995190689174
37,0.5832732169480114
38,0.5910643004857404
39,0.5982782667243784
40,0.6052517674217285
41,0.6073678641850623
42,0.6083778194584716
43,0.6192468619246861
