1,20,198,358,420,464,475,580,697,736,789,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3621,3832,3999
17,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3621,3832,3999
17,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3621,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,925,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
1,20,198,358,420,464,475,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,329,352,358,420,464,475,580,697,736,875,1066,1463,1478,1666,1717,2034,2276,2544,2784,3521,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,925,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
1,20,198,329,358,420,464,475,580,697,736,789,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
1,20,198,329,352,358,420,464,580,697,736,875,925,1066,1463,1478,1666,1717,2034,2276,2544,2784,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
17,20,198,352,358,420,464,475,580,697,736,875,925,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
1,20,198,329,358,420,464,475,580,697,736,875,925,1066,1463,1478,1666,1717,2034,2276,2544,2784,3521,3832,3999
1,20,198,358,420,464,475,580,697,736,875,1066,1243,1463,1478,1666,1717,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,475,580,697,736,789,875,925,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3621,3832,3999
1,20,198,329,358,420,464,580,697,736,875,925,1066,1463,1478,1666,1717,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,329,358,420,464,580,697,736,875,925,1066,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999,475,789
1,20,198,329,358,420,464,475,580,697,736,875,1066,1463,1478,1666,1717,2034,2276,2544,2784,2893,3521,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
1,20,198,329,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,925,1066,1463,1478,1666,1717,2034,2276,2544,2784,2893,3521,3621,3832,3999
1,20,198,329,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1243,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,352,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,352,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1243,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,329,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
17,20,198,329,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,2893,3521,3621,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3621,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3621,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3621,3832,3999
1,20,198,329,358,420,464,475,580,697,736,789,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
1,20,198,329,358,420,464,580,697,736,875,1066,1243,1463,1478,1666,1717,2034,2276,2544,2784,2893,3521,3832,3999
17,20,198,329,352,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
17,198,329,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,475,580,697,736,875,925,1066,1463,1478,1666,1717,2034,2276,2544,2784,2893,3521,3832,3999
17,198,329,358,420,464,475,580,697,736,875,1066,1203,1243,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
17,20,198,358,420,464,475,580,697,736,875,1066,1203,1463,1478,1666,1717,1747,2276,2544,2784,2893,3521,3832,3999
17,198,329,358,420,464,475,580,697,736,875,1066,1203,1243,1463,1478,1666,1717,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1243,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,475,580,697,736,789,875,925,1066,1203,1463,1478,1666,1717,2276,2544,2784,3521,3832,3999
1,20,198,329,352,358,420,464,475,580,697,736,789,875,1066,1203,1463,1478,1666,1717,2544,2784,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,925,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3832,3999
1,20,198,358,420,464,580,697,736,875,1066,1463,1478,1666,1717,1747,2034,2276,2544,2784,2893,3521,3621,3832,3999
