502,1562,1570,2348,2418,3550,3573,3780,4122,4360,4731,4753,4927,4930,4957,5219,5879,7631,7754,12028,12855,13028,13162,14038,14091,14160,14181,14591,15683,16260,16801,18937,19849,19918,20161,20588,21231,21241,22835,23254,23455,24242,25081,25183,26058,26224,26635,26656,27201,28043,28288,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1562,1570,2348,2418,2538,3550,3573,3780,4122,4360,4731,4753,4927,4930,4957,5219,5879,7158,7631,7754,9079,11354,12028,12855,13028,13162,14038,14091,14160,14181,14591,15028,15683,16260,16801,18937,19849,19918,20161,20588,21231,21241,22835,23254,23455,24242,25081,25183,26058,26224,26635,26656,27201,28043,28288,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1562,1570,2348,2418,2538,3550,3573,3780,4122,4360,4731,4753,4927,4930,4957,5219,5879,7158,7631,7754,9079,11354,12028,12855,13028,13162,14038,14091,14160,14181,14591,15028,15683,16260,16800,16801,18937,19241,19849,19918,20161,20588,21231,21241,22835,23254,23263,23455,24242,24274,25081,25183,26058,26224,26635,26656,27199,27201,28043,28288,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1562,1570,2348,2418,2538,3550,3573,3780,4122,4360,4731,4753,4927,4930,4957,5219,5753,5879,7158,7631,7754,9079,10384,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14351,14591,15028,15683,16260,16800,16801,18937,19241,19849,19918,20161,20588,21231,21241,22835,23254,23263,23455,24242,24274,25081,25183,26058,26224,26635,26656,27199,27201,28043,28288,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1562,1570,2348,2418,2538,2921,3550,3573,3780,4122,4360,4731,4753,4927,4928,4930,4957,5219,5753,5879,7158,7631,7754,9079,10384,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14351,14591,15028,15683,16260,16800,16801,18937,19241,19507,19849,19918,20161,20588,21231,21241,22835,23254,23263,23455,24242,24274,24377,25081,25183,26058,26224,26635,26656,27199,27201,28043,28288,28718,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1562,1570,2348,2418,2538,2852,2921,3550,3573,3780,4122,4360,4731,4753,4927,4928,4930,4957,4964,5219,5753,5879,7158,7631,7754,9079,9151,10384,11011,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14205,14351,14591,15028,15683,16260,16800,16801,18937,19241,19507,19849,19918,20161,20588,21231,21241,22835,23254,23263,23455,24242,24274,24377,25081,25183,26058,26224,26635,26656,27199,27201,28043,28288,28718,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1192,1562,1570,2348,2418,2538,2852,2921,3550,3573,3780,4122,4360,4731,4753,4927,4928,4930,4957,4964,5219,5753,5879,7158,7631,7754,9079,9151,10384,11011,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14205,14351,14591,15028,15683,16260,16800,16801,17120,18937,19241,19507,19849,19918,20161,20588,21231,21241,22076,22835,23254,23263,23455,24119,24242,24274,24377,25081,25183,26058,26224,26635,26656,27199,27201,28043,28288,28718,28799,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1192,1562,1570,2348,2418,2538,2852,2921,3550,3573,3780,3854,4122,4360,4731,4753,4927,4928,4930,4957,4964,4966,5219,5753,5879,7158,7631,7754,7853,8640,9079,9151,10384,11011,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14205,14351,14591,15028,15683,16260,16800,16801,17120,18937,19241,19507,19849,19918,20161,20588,20879,21231,21241,22076,22835,23254,23263,23455,24119,24242,24274,24377,25081,25183,26058,26224,26635,26656,27199,27201,28043,28288,28718,28799,29097,29102,29222,29271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
502,1192,1562,1570,2348,2418,2538,2852,2921,3550,3573,3780,3854,4122,4360,4731,4753,4927,4928,4930,4957,4964,4966,5219,5354,5753,5879,7158,7631,7754,7853,8640,9079,9151,10384,11011,11250,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14205,14351,14591,15028,15683,16260,16800,16801,17120,18044,18937,19241,19507,19849,19918,20161,20588,20879,21231,21241,22076,22835,23254,23263,23455,24119,24173,24242,24274,24377,25081,25183,26058,26224,26635,26656,27199,27201,28003,28043,28288,28718,28799,29097,29102,29222,29271,-1,-1,-1,-1,-1
502,1192,1562,1570,2348,2418,2538,2852,2921,3550,3573,3780,3854,4122,4360,4731,4753,4927,4928,4930,4933,4957,4964,4966,5219,5354,5753,5879,6510,7158,7631,7754,7853,8640,9079,9151,10001,10384,11011,11250,11331,11354,11563,11780,12028,12855,13028,13162,14038,14091,14160,14181,14205,14351,14591,15028,15683,16260,16800,16801,17120,18044,18937,19241,19507,19849,19918,20161,20588,20879,21231,21241,22076,22835,23254,23263,23455,24119,24173,24242,24274,24327,24377,25081,25183,26058,26224,26635,26656,27199,27201,28003,28043,28288,28718,28799,29097,29102,29222,29271
