,0
0,0.7004485469600186
1,0.6895420847943448
2,0.6852248863027923
3,0.6888869722380104
4,0.6941565542164927
5,0.6838534918394312
6,0.6905429880035152
7,0.6856271690132497
8,0.6869987543953885
9,0.6948355212792645
10,0.6954992793188455
11,0.6968671088454395
12,0.6861864225810753
13,0.6865208741910311
14,0.6895420847943448
15,0.6950134164135333
16,0.6928740954788899
17,0.6887170202988766
18,0.685675078062944
19,0.6929547947377073
20,0.6877025849894256
21,0.6803512788295005
22,0.6856995002014794
23,0.6851349717365267
24,0.6752062780265167
25,0.6798046025081212
26,0.6979223017422019
27,0.6879704373397874
28,0.6798046025081212
29,0.6860626924809259
30,0.6865208741910311
31,0.6803512788295005
32,0.6900228005475233
33,0.6932639250195347
34,0.685675078062944
35,0.685067267448737
36,0.6894576214504078
37,0.6875680328073108
38,0.6879704373397874
39,0.6915069824459295
40,0.6818640708303578
41,0.6948355212792645
42,0.6972426816175719
43,0.6939673960981751
44,0.6894576214504078
45,0.685067267448737
46,0.6836865180425331
47,0.6856271690132497
48,0.6932639250195347
49,0.6881660028524531
50,0.6887103963738921
51,0.6887346430419892
52,0.6942352852557623
53,0.6801845075556675
54,0.6928740954788899
55,0.6883671530038444
56,0.6869987543953885
57,0.685067267448737
58,0.6976476275469146
59,0.695672019463897
60,0.685067267448737
61,0.685675078062944
62,0.6840704861689102
63,0.685067267448737
64,0.6896430696569361
65,0.6798046025081212
66,0.6926644471464722
67,0.6948355212792645
68,0.6948355212792645
69,0.6917918623454833
70,0.6972426816175719
71,0.6921236098849639
72,0.6894576214504078
73,0.6846278741789396
74,0.6852902067847326
75,0.6891993904224984
76,0.6895420847943448
77,0.6948355212792645
78,0.6900228005475233
79,0.689952125533585
80,0.6798046025081212
81,0.6791384938104651
82,0.6831377789801174
83,0.6895420847943448
84,0.6948355212792645
85,0.6881219927395874
86,0.6900228005475233
87,0.685067267448737
88,0.678501430285445
89,0.685675078062944
90,0.6885429332547751
91,0.6838534918394312
92,0.6894576214504078
93,0.685675078062944
94,0.6872329010751304
95,0.687658434984388
96,0.6814588795420202
97,0.685675078062944
98,0.6865208741910311
99,0.6816316280612802
