,0
0,0.927518753467281
1,0.924978483069822
2,0.9313773556127743
3,0.8993511816097932
4,0.9146997760605209
5,0.9317023665633601
6,0.9207602537093286
7,0.9203432063727691
8,0.9224412990862032
9,0.9292107464077806
10,0.9211825619326708
11,0.9224215825480832
12,0.9151622433869604
13,0.92673063146268
14,0.9148319616081454
15,0.9151725293364021
16,0.9241452262239117
17,0.9195051232215207
18,0.9283265636775744
19,0.923256778005163
20,0.9207221216085565
21,0.920807803109372
22,0.9135132359229748
23,0.9148339790998111
24,0.9109635157115075
25,0.9164951506010033
26,0.9151792455892502
27,0.930122375510861
28,0.9228986422570873
29,0.913532888589986
30,0.9173380299373237
31,0.916136497121883
32,0.9181467012541247
33,0.922460163744326
34,0.9287927447700032
35,0.9177934919836069
36,0.9288447132132143
37,0.9055091141265295
38,0.9224165807003564
39,0.9207292119699193
40,0.9326025709186219
41,0.9250446552823588
42,0.920361161722778
43,0.9194607488408244
44,0.9304507211563905
45,0.9190275033220372
46,0.9097977716393253
47,0.9241102089718679
48,0.9364071141075756
49,0.9181836059394387
50,0.9224921743755885
51,0.9254276194733064
52,0.9292777262218577
53,0.9220708969922766
54,0.9216057920265155
55,0.9275595743924988
56,0.9245499927355617
57,0.913549813708042
58,0.9194447038931509
59,0.9293343614668477
60,0.9377082016300629
61,0.9215904117524185
62,0.9117459723086468
63,0.9292614069655034
64,0.9363780051247641
65,0.9236950606905703
66,0.9267100345778805
67,0.9194827831781843
68,0.9228433966850496
69,0.9164544221216231
70,0.9156311288748104
71,0.9301117282055575
72,0.9250446552823588
73,0.9224212870520301
74,0.9176752555234555
75,0.9279612359953808
76,0.9151792455892502
77,0.9130737797274551
78,0.916924786874517
79,0.9207766422526172
80,0.9058365634629606
81,0.9339034498005739
82,0.923687675623101
83,0.9160525584717867
84,0.9219494842697692
85,0.9241473335050928
86,0.920738034008163
87,0.9207765640684389
88,0.9168664973169833
89,0.9156965699636209
90,0.9203432063727691
91,0.9164490334658327
92,0.9211710679357786
93,0.9122121794090152
94,0.9156406861319182
95,0.9130587758099813
96,0.9135076959413576
97,0.9220430880705002
98,0.9347727667386073
99,0.9181588294312966
