,0
0,0.9336578349095903
1,0.9336578349095903
2,0.9259193375287281
3,0.9381522231512498
4,0.9259193375287281
5,0.926622403323349
6,0.9259193375287281
7,0.9381522231512498
8,0.9299152444685179
9,0.9304285952443707
10,0.9299152444685179
11,0.9304285952443707
12,0.9336578349095903
13,0.9259193375287281
14,0.9381522231512498
15,0.9304285952443707
16,0.926622403323349
17,0.9355987669724406
18,0.9304285952443707
19,0.9259193375287281
20,0.9298645417387764
21,0.9259193375287281
22,0.9381522231512498
23,0.9336578349095903
24,0.9381522231512498
25,0.926622403323349
26,0.9336578349095903
27,0.9304285952443707
28,0.9381522231512498
29,0.9336578349095903
30,0.9388950110120722
31,0.9304285952443707
32,0.9336578349095903
33,0.9259193375287281
34,0.9304285952443707
35,0.9259193375287281
36,0.9388950110120722
37,0.9381522231512498
38,0.926622403323349
39,0.9259193375287281
40,0.9304285952443707
41,0.9336578349095903
42,0.9259193375287281
43,0.9381522231512498
44,0.9336578349095903
45,0.9259193375287281
46,0.9304285952443707
47,0.9259193375287281
48,0.9355987669724406
49,0.9336578349095903
50,0.9381522231512498
51,0.926622403323349
52,0.9381522231512498
53,0.9336578349095903
54,0.9336578349095903
55,0.9259193375287281
56,0.9304285952443707
57,0.9336578349095903
58,0.9259193375287281
59,0.9304285952443707
60,0.9336578349095903
61,0.9381522231512498
62,0.9259193375287281
63,0.9259193375287281
64,0.9381522231512498
65,0.9259193375287281
66,0.9259193375287281
67,0.9259193375287281
68,0.9388950110120722
69,0.9259193375287281
70,0.9336578349095903
71,0.9381522231512498
72,0.9304285952443707
73,0.9259193375287281
74,0.9381522231512498
75,0.9304285952443707
76,0.9259193375287281
77,0.938803823918927
78,0.9381522231512498
79,0.9381522231512498
80,0.9336578349095903
81,0.9336578349095903
82,0.9381522231512498
83,0.9304285952443707
84,0.9259193375287281
85,0.9304285952443707
86,0.9336578349095903
87,0.9304285952443707
88,0.9259193375287281
89,0.9304285952443707
90,0.9304285952443707
91,0.9381522231512498
92,0.9299152444685179
93,0.9336578349095903
94,0.9259193375287281
95,0.9336578349095903
96,0.9259193375287281
97,0.9381522231512498
98,0.9259193375287281
99,0.9259193375287281
