,0
0,0.8634598175191068
1,0.8605255718997016
2,0.8634598175191068
3,0.8634598175191068
4,0.8634598175191068
5,0.8634598175191068
6,0.8634598175191068
7,0.8634598175191068
8,0.8634598175191068
9,0.8634598175191068
10,0.8634598175191068
11,0.8634598175191068
12,0.8634598175191068
13,0.8634598175191068
14,0.8634598175191068
15,0.8634598175191068
16,0.8634598175191068
17,0.8634598175191068
18,0.8634598175191068
19,0.8634598175191068
20,0.8634598175191068
21,0.8634598175191068
22,0.8634598175191068
23,0.8634598175191068
24,0.8634598175191068
25,0.8634598175191068
26,0.8634598175191068
27,0.8634598175191068
28,0.8634598175191068
29,0.8634598175191068
30,0.8634598175191068
31,0.8634598175191068
32,0.8634598175191068
33,0.8634598175191068
34,0.8634598175191068
35,0.8634598175191068
36,0.8634598175191068
37,0.8634598175191068
38,0.8634598175191068
39,0.8634598175191068
40,0.8634598175191068
41,0.8634598175191068
42,0.8634598175191068
43,0.8634598175191068
44,0.8634598175191068
45,0.8634598175191068
46,0.8634598175191068
47,0.8634598175191068
48,0.8634598175191068
49,0.8634598175191068
50,0.8634598175191068
51,0.8634598175191068
52,0.8634598175191068
53,0.8634598175191068
54,0.8634598175191068
55,0.8634598175191068
56,0.8634598175191068
57,0.8634598175191068
58,0.8634598175191068
59,0.8634598175191068
60,0.8634598175191068
61,0.8634598175191068
62,0.8634598175191068
63,0.8634598175191068
64,0.8634598175191068
65,0.8634598175191068
66,0.8634598175191068
67,0.8634598175191068
68,0.8634598175191068
69,0.8634598175191068
70,0.8634598175191068
71,0.8634598175191068
72,0.8634598175191068
73,0.8634598175191068
74,0.8634598175191068
75,0.8634598175191068
76,0.8634598175191068
77,0.8634598175191068
78,0.8634598175191068
79,0.8634598175191068
80,0.8634598175191068
81,0.8634598175191068
82,0.8634598175191068
83,0.8634598175191068
84,0.8634598175191068
85,0.8605255718997016
86,0.8634598175191068
87,0.8634598175191068
88,0.8634598175191068
89,0.8634598175191068
90,0.8634598175191068
91,0.8634598175191068
92,0.8634598175191068
93,0.8605255718997016
94,0.8634598175191068
95,0.8634598175191068
96,0.8634598175191068
97,0.8634598175191068
98,0.8660766763007646
99,0.8634598175191068
