,0
0,0.7384665738556719
1,0.7345752504096392
2,0.7344120728382695
3,0.6984812846174069
4,0.7260624072746396
5,0.7329808221763481
6,0.7221471654905117
7,0.729194993362176
8,0.7232165614555545
9,0.7408455387426697
10,0.7286110698875873
11,0.7362219684234944
12,0.7242123055924578
13,0.7232213684082054
14,0.7159183699878229
15,0.7115695365817621
16,0.7202733573067479
17,0.7295928258712262
18,0.7105289548324669
19,0.7271428745980137
20,0.7217384606390972
21,0.7247770841940939
22,0.7226706177678739
23,0.7229756214715714
24,0.7138494254889165
25,0.7209963158515185
26,0.7264195921809526
27,0.7336651470117606
28,0.7321202628713404
29,0.7239578723568871
30,0.73110247822212
31,0.7199402239505499
32,0.7245712857545428
33,0.7246958369979478
34,0.7394229581881654
35,0.7195211492456446
36,0.737239530367092
37,0.6870987400767927
38,0.7004844055205577
39,0.7288772632251564
40,0.7285327719725365
41,0.7258428338469718
42,0.7226506157074809
43,0.7304281671362252
44,0.7253819421363128
45,0.7209359034810592
46,0.6999195362641857
47,0.7417927921266507
48,0.7279122911237161
49,0.7131900472131658
50,0.7236910632764992
51,0.7308894438273288
52,0.7412204157754105
53,0.7332694868141365
54,0.7326792857830443
55,0.7319588480549184
56,0.731256027087668
57,0.722398521442971
58,0.7219962639795185
59,0.7386291566552485
60,0.7396999302355326
61,0.7254917572040283
62,0.722736449902574
63,0.7264681854281729
64,0.7365102964932964
65,0.7332063689093321
66,0.7335229037908189
67,0.7194480695252664
68,0.7323604206298386
69,0.7166339938079531
70,0.7200431810003598
71,0.7414443131678339
72,0.7258428338469718
73,0.733940517894029
74,0.7181902489345517
75,0.7292952675667397
76,0.7264195921809526
77,0.7129870173448005
78,0.7266223701857264
79,0.7270025017244914
80,0.7084520342778623
81,0.7366039723147144
82,0.7278709964443717
83,0.7307651812760021
84,0.7282316390826566
85,0.7262426733443452
86,0.7277724187102688
87,0.7268729773341676
88,0.7176446240532295
89,0.7233740445974011
90,0.729194993362176
91,0.7195742032633157
92,0.715760584057815
93,0.7223201679846398
94,0.7048086209635356
95,0.7140826148659976
96,0.7060951386461736
97,0.7384449372318613
98,0.7412629024559125
99,0.7284899296207052
