,0
0,0.8643181087491553
1,0.863517163698366
2,0.863434280473176
3,0.8642850765030295
4,0.8587789753713376
5,0.864710444430722
6,0.8679457910518154
7,0.866617243690376
8,0.8636846728703087
9,0.8651818778506307
10,0.864710444430722
11,0.8623756077627526
12,0.856907298056047
13,0.8643181087491553
14,0.8688988430496839
15,0.8666111272006627
16,0.8688988430496839
17,0.8688988430496839
18,0.8636846728703087
19,0.8679180997523593
20,0.8629205113200032
21,0.8651968790674386
22,0.8581659277657028
23,0.8643181087491553
24,0.8651968790674386
25,0.8664736956566512
26,0.8610153494826953
27,0.8643181087491553
28,0.8577624362463572
29,0.8489102682080917
30,0.8620671144401997
31,0.8688988430496839
32,0.8688988430496839
33,0.8606446497321993
34,0.856907298056047
35,0.8680843953492059
36,0.8620671144401997
37,0.8662181817294612
38,0.8643181087491553
39,0.8609583221926767
40,0.860533043039625
41,0.8711346636135645
42,0.8623756077627526
43,0.8688988430496839
44,0.8680843953492059
45,0.8697099567726637
46,0.8623756077627526
47,0.8643181087491553
48,0.8643181087491553
49,0.8636846728703087
50,0.8651818778506307
51,0.8680843953492059
52,0.8643181087491553
53,0.8655271709671253
54,0.866617243690376
55,0.8660451042800905
56,0.8636846728703087
57,0.8629205113200032
58,0.8651968790674386
59,0.8712142689512778
60,0.8601438895091524
61,0.8662181817294612
62,0.8655271709671253
63,0.8711346636135645
64,0.8666345900733403
65,0.8651968790674386
66,0.8712142689512778
67,0.8697099567726637
68,0.8651968790674386
69,0.8643181087491553
70,0.864710444430722
71,0.8581659277657028
72,0.8688988430496839
73,0.8643181087491553
74,0.8651968790674386
75,0.8620583391782205
76,0.8623756077627526
77,0.8623756077627526
78,0.8620583391782205
79,0.8588105136277371
80,0.8655271709671253
81,0.8623756077627526
82,0.8564503225462131
83,0.8601438895091524
84,0.8729938993852985
85,0.8629828938642229
86,0.8643181087491553
87,0.8662181817294612
88,0.8688988430496839
89,0.8624152416649326
90,0.8559259750411793
91,0.8698990025730774
92,0.8581659277657028
93,0.8559259750411793
94,0.856907298056047
95,0.866617243690376
96,0.8670136997962248
97,0.8688988430496839
98,0.8679457910518154
99,0.8670136997962248
